R[MAGRATHEA-iron-1000k],M[MAGRATHEA-iron-1000k],R[Reinhardt2022],M[Reinhardt2022],R[b0d0_80kms],M[b0d0_80kms],R[b0d3_80kms],M[b0d3_80kms],R[b0d5_80kms],M[b0d5_80kms],R[b0d7_80kms],M[b0d7_80kms],R[b0d3_160kms],M[b0d3_160kms],R[b0d5_160kms],M[b0d5_160kms],R[b0d7_160kms],M[b0d7_160kms]
5.65754,1.21401,7.072957393483709,1.57326,7.072957393483709,1.50037,14.223329078912776,1.88602,14.180100844273499,1.92422,14.17217756754024,1.9641,14.590652731804715,1.66987,14.2448268546905,1.79456,14.181440640824437,1.92057
5.68758,1.21555,7.110526315789474,1.57551,7.110526315789474,1.50281,14.293935526284342,1.88835,14.254637131157725,1.92666,14.247434152309308,1.96644,14.627866119822468,1.67125,14.313478958809545,1.79694,14.255855128022215,1.923
5.71762,1.21708,7.148095238095238,1.5778,7.148095238095238,1.50523,14.364541973655907,1.89073,14.329173418041954,1.92903,14.322690737078378,1.96878,14.665079507840222,1.67262,14.382131062928591,1.79925,14.330269615219994,1.92536
5.74766,1.2186,7.185664160401003,1.58004,7.185664160401003,1.5076,14.435148421027474,1.89305,14.40370970492618,1.93145,14.397947321847447,1.97104,14.702292895857974,1.67399,14.450783167047636,1.80155,14.404684102417772,1.92778
5.7777,1.22011,7.223233082706766,1.58226,7.223233082706766,1.51001,14.50575486839904,1.89535,14.478245991810407,1.9338,14.473203906616517,1.97335,14.739506283875727,1.67535,14.519435271166682,1.80385,14.47909858961555,1.93012
5.80774,1.22162,7.260802005012531,1.58453,7.260802005012531,1.51236,14.576361315770605,1.89771,14.552782278694636,1.93614,14.548460491385585,1.97565,14.776719671893481,1.67672,14.588087375285728,1.80613,14.553513076813328,1.93245
5.83778,1.22312,7.298370927318295,1.58673,7.298370927318295,1.51475,14.646967763142172,1.89999,14.627318565578863,1.93853,14.623717076154653,1.97794,14.813933059911234,1.67808,14.656739479404772,1.80841,14.627927564011106,1.93483
5.86782,1.22462,7.33593984962406,1.58893,7.33593984962406,1.51709,14.717574210513737,1.90227,14.701854852463091,1.94085,14.698973660923723,1.98022,14.851146447928986,1.67944,14.725391583523818,1.81068,14.702342051208884,1.93714
5.89786,1.2261,7.373508771929824,1.59112,7.373508771929824,1.51941,14.788180657885302,1.90454,14.776391139347318,1.94316,14.774230245692792,1.98249,14.88835983594674,1.6808,14.794043687642864,1.81294,14.776756538406662,1.9395
5.9279,1.22758,7.411077694235589,1.59335,7.411077694235589,1.52179,14.85878710525687,1.9068,14.850927426231545,1.94546,14.849486830461862,1.98474,14.925573223964493,1.68215,14.862695791761908,1.8152,14.85117102560444,1.9418
5.95794,1.22906,7.448646616541353,1.59553,7.448646616541353,1.5241,14.929393552628435,1.90906,14.925463713115773,1.94775,14.92474341523093,1.98698,14.962786611982246,1.68351,14.931347895880954,1.81745,14.925585512802218,1.94408
5.98798,1.23052,7.486215538847118,1.59769,7.486215538847118,1.52645,15.0,1.9113,15.0,1.95009,15.0,1.98916,15.0,1.68479,15.0,1.81969,15.0,1.94635
6.01802,1.23199,7.523784461152882,1.59985,7.523784461152882,1.52875,,,,,,,,,,,,
6.04806,1.23344,7.561353383458647,1.60199,7.561353383458647,1.53103,,,,,,,,,,,,
6.0781,1.23489,7.598922305764411,1.60413,7.598922305764411,1.53332,,,,,,,,,,,,
6.10814,1.23633,7.6364912280701756,1.60626,7.6364912280701756,1.53564,,,,,,,,,,,,
6.13818,1.23777,7.67406015037594,1.60839,7.67406015037594,1.53791,,,,,,,,,,,,
6.16822,1.23919,7.7116290726817045,1.6105,7.7116290726817045,1.54017,,,,,,,,,,,,
6.19826,1.24062,7.749197994987469,1.61261,7.749197994987469,1.54242,,,,,,,,,,,,
6.2283,1.24203,7.786766917293233,1.61471,7.786766917293233,1.54466,,,,,,,,,,,,
6.25834,1.24345,7.824335839598997,1.6168,7.824335839598997,1.5469,,,,,,,,,,,,
6.28838,1.24485,7.8619047619047615,1.61889,7.8619047619047615,1.54913,,,,,,,,,,,,
6.31842,1.24625,7.899473684210526,1.62096,7.899473684210526,1.55136,,,,,,,,,,,,
6.34846,1.24764,7.9370426065162905,1.62303,7.9370426065162905,1.55363,,,,,,,,,,,,
6.3785,1.24903,7.974611528822055,1.62509,7.974611528822055,1.55578,,,,,,,,,,,,
6.40854,1.25041,8.01218045112782,1.62709,8.01218045112782,1.55799,,,,,,,,,,,,
6.43858,1.25178,8.049749373433583,1.62914,8.049749373433583,1.56018,,,,,,,,,,,,
6.46862,1.25316,8.087318295739347,1.63118,8.087318295739347,1.56237,,,,,,,,,,,,
6.49866,1.25452,8.124887218045112,1.63321,8.124887218045112,1.56456,,,,,,,,,,,,
6.5287,1.25588,8.162456140350876,1.63518,8.162456140350876,1.56673,,,,,,,,,,,,
6.55874,1.25723,8.20002506265664,1.6372,8.20002506265664,1.5689,,,,,,,,,,,,
6.58878,1.25858,8.237593984962405,1.63921,8.237593984962405,1.57107,,,,,,,,,,,,
6.61882,1.25992,8.27516290726817,1.64116,8.27516290726817,1.57317,,,,,,,,,,,,
6.64886,1.26126,8.312731829573934,1.64316,8.312731829573934,1.57532,,,,,,,,,,,,
6.6789,1.26259,8.350300751879699,1.64515,8.350300751879699,1.57747,,,,,,,,,,,,
6.70894,1.26391,8.387869674185463,1.64708,8.387869674185463,1.57961,,,,,,,,,,,,
6.73898,1.26523,8.425438596491228,1.64905,8.425438596491228,1.58168,,,,,,,,,,,,
6.76902,1.26655,8.463007518796992,1.65097,8.463007518796992,1.58381,,,,,,,,,,,,
6.79906,1.26786,8.500576441102757,1.65293,8.500576441102757,1.58593,,,,,,,,,,,,
6.8291,1.26916,8.538145363408521,1.65484,8.538145363408521,1.58799,,,,,,,,,,,,
6.85914,1.27046,8.575714285714286,1.65679,8.575714285714286,1.5901,,,,,,,,,,,,
6.88918,1.27176,8.61328320802005,1.65868,8.61328320802005,1.59215,,,,,,,,,,,,
6.91922,1.27305,8.650852130325815,1.66061,8.650852130325815,1.59424,,,,,,,,,,,,
6.94926,1.27433,8.688421052631579,1.66249,8.688421052631579,1.59628,,,,,,,,,,,,
6.9793,1.27561,8.725989974937344,1.66441,8.725989974937344,1.59836,,,,,,,,,,,,
7.00934,1.27688,8.763558897243108,1.66628,8.763558897243108,1.60039,,,,,,,,,,,,
7.03938,1.27815,8.801127819548872,1.66813,8.801127819548872,1.60246,,,,,,,,,,,,
7.06942,1.27942,8.838696741854637,1.67004,8.838696741854637,1.60448,,,,,,,,,,,,
7.09946,1.28068,8.876265664160401,1.67188,8.876265664160401,1.60654,,,,,,,,,,,,
7.1295,1.28193,8.913834586466166,1.67372,8.913834586466166,1.60854,,,,,,,,,,,,
7.15954,1.28318,8.95140350877193,1.67561,8.95140350877193,1.61053,,,,,,,,,,,,
7.18958,1.28443,8.988972431077695,1.67743,8.988972431077695,1.61258,,,,,,,,,,,,
7.21962,1.28567,9.02654135338346,1.67925,9.02654135338346,1.61457,,,,,,,,,,,,
7.24966,1.28691,9.064110275689224,1.68107,9.064110275689224,1.61655,,,,,,,,,,,,
7.2797,1.28814,9.101679197994986,1.68293,9.101679197994986,1.61852,,,,,,,,,,,,
7.30974,1.28936,9.139248120300751,1.68473,9.139248120300751,1.62054,,,,,,,,,,,,
7.33978,1.29059,9.176817042606515,1.68653,9.176817042606515,1.62251,,,,,,,,,,,,
7.36982,1.2918,9.21438596491228,1.68832,9.21438596491228,1.62446,,,,,,,,,,,,
7.39986,1.29302,9.251954887218044,1.69011,9.251954887218044,1.62642,,,,,,,,,,,,
7.4299,1.29423,9.289523809523809,1.69194,9.289523809523809,1.62836,,,,,,,,,,,,
7.45994,1.29543,9.327092731829573,1.69371,9.327092731829573,1.63031,,,,,,,,,,,,
7.48998,1.29663,9.364661654135338,1.69548,9.364661654135338,1.63224,,,,,,,,,,,,
7.52002,1.29783,9.402230576441102,1.69724,9.402230576441102,1.63418,,,,,,,,,,,,
7.55006,1.29902,9.439799498746867,1.699,9.439799498746867,1.63616,,,,,,,,,,,,
7.5801,1.30021,9.477368421052631,1.70075,9.477368421052631,1.63808,,,,,,,,,,,,
7.61014,1.30139,9.514937343358396,1.7025,9.514937343358396,1.64,,,,,,,,,,,,
7.64018,1.30257,9.55250626566416,1.70424,9.55250626566416,1.64191,,,,,,,,,,,,
7.67022,1.30374,9.590075187969925,1.70597,9.590075187969925,1.64376,,,,,,,,,,,,
7.70026,1.30491,9.62764411027569,1.7077,9.62764411027569,1.64566,,,,,,,,,,,,
7.7303,1.30608,9.665213032581454,1.70942,9.665213032581454,1.64756,,,,,,,,,,,,
7.76034,1.30724,9.702781954887218,1.71114,9.702781954887218,1.64945,,,,,,,,,,,,
7.79038,1.3084,9.740350877192983,1.71285,9.740350877192983,1.65134,,,,,,,,,,,,
7.82042,1.30955,9.777919799498747,1.71456,9.777919799498747,1.65322,,,,,,,,,,,,
7.85046,1.3107,9.815488721804511,1.71626,9.815488721804511,1.6551,,,,,,,,,,,,
7.8805,1.31185,9.853057644110276,1.71796,9.853057644110276,1.65697,,,,,,,,,,,,
7.91054,1.31299,9.89062656641604,1.71965,9.89062656641604,1.65879,,,,,,,,,,,,
7.94058,1.31413,9.928195488721805,1.72129,9.928195488721805,1.66065,,,,,,,,,,,,
7.97062,1.31526,9.96576441102757,1.72297,9.96576441102757,1.66251,,,,,,,,,,,,
8.00066,1.31639,10.003333333333334,1.72465,10.003333333333334,1.66431,,,,,,,,,,,,
8.0307,1.31752,10.040902255639098,1.72632,10.040902255639098,1.66616,,,,,,,,,,,,
8.06074,1.31864,10.078471177944863,1.72798,10.078471177944863,1.668,,,,,,,,,,,,
8.09078,1.31976,10.116040100250627,1.72965,10.116040100250627,1.66985,,,,,,,,,,,,
8.12082,1.32087,10.153609022556392,1.73125,10.153609022556392,1.67163,,,,,,,,,,,,
8.15086,1.32198,10.191177944862154,1.7329,10.191177944862154,1.67346,,,,,,,,,,,,
8.1809,1.32309,10.228746867167919,1.73455,10.228746867167919,1.67523,,,,,,,,,,,,
8.21094,1.3242,10.266315789473683,1.73619,10.266315789473683,1.67705,,,,,,,,,,,,
8.24098,1.3253,10.303884711779448,1.73777,10.303884711779448,1.67882,,,,,,,,,,,,
8.27102,1.32639,10.341453634085212,1.73941,10.341453634085212,1.68063,,,,,,,,,,,,
8.30106,1.32748,10.379022556390977,1.74103,10.379022556390977,1.68238,,,,,,,,,,,,
8.3311,1.32857,10.416591478696741,1.74266,10.416591478696741,1.68419,,,,,,,,,,,,
8.36114,1.32966,10.454160401002506,1.74422,10.454160401002506,1.68594,,,,,,,,,,,,
8.39118,1.33074,10.49172932330827,1.74584,10.49172932330827,1.68773,,,,,,,,,,,,
8.42122,1.33182,10.529298245614035,1.74744,10.529298245614035,1.68947,,,,,,,,,,,,
8.45126,1.33289,10.5668671679198,1.749,10.5668671679198,1.69126,,,,,,,,,,,,
8.4813,1.33396,10.604436090225564,1.7506,10.604436090225564,1.69299,,,,,,,,,,,,
8.51134,1.33503,10.642005012531328,1.75214,10.642005012531328,1.69471,,,,,,,,,,,,
8.54138,1.3361,10.679573934837093,1.75373,10.679573934837093,1.69649,,,,,,,,,,,,
8.57142,1.33716,10.717142857142857,1.75531,10.717142857142857,1.69821,,,,,,,,,,,,
8.60146,1.33821,10.754711779448622,1.75684,10.754711779448622,1.69992,,,,,,,,,,,,
8.6315,1.33927,10.792280701754386,1.75842,10.792280701754386,1.70168,,,,,,,,,,,,
8.66154,1.34032,10.82984962406015,1.75994,10.82984962406015,1.70339,,,,,,,,,,,,
8.69158,1.34137,10.867418546365915,1.76151,10.867418546365915,1.70509,,,,,,,,,,,,
8.72162,1.34241,10.90498746867168,1.76302,10.90498746867168,1.70678,,,,,,,,,,,,
8.75166,1.34345,10.942556390977444,1.76458,10.942556390977444,1.70853,,,,,,,,,,,,
8.7817,1.34449,10.980125313283208,1.76613,10.980125313283208,1.71022,,,,,,,,,,,,
8.81174,1.34552,11.017694235588973,1.76763,11.017694235588973,1.7119,,,,,,,,,,,,
8.84178,1.34655,11.055263157894737,1.76918,11.055263157894737,1.71358,,,,,,,,,,,,
8.87182,1.34758,11.092832080200502,1.77067,11.092832080200502,1.71526,,,,,,,,,,,,
8.90186,1.3486,11.130401002506266,1.77215,11.130401002506266,1.71693,,,,,,,,,,,,
8.9319,1.34962,11.16796992481203,1.77368,11.16796992481203,1.71866,,,,,,,,,,,,
8.96194,1.35064,11.205538847117795,1.77516,11.205538847117795,1.72032,,,,,,,,,,,,
8.99198,1.35166,11.243107769423558,1.77669,11.243107769423558,1.72199,,,,,,,,,,,,
9.02202,1.35267,11.280676691729322,1.77815,11.280676691729322,1.72364,,,,,,,,,,,,
9.05206,1.35368,11.318245614035087,1.77967,11.318245614035087,1.7253,,,,,,,,,,,,
9.0821,1.35468,11.355814536340851,1.78113,11.355814536340851,1.72695,,,,,,,,,,,,
9.11214,1.35568,11.393383458646616,1.78259,11.393383458646616,1.72859,,,,,,,,,,,,
9.14218,1.35668,11.43095238095238,1.78409,11.43095238095238,1.73024,,,,,,,,,,,,
9.17222,1.35768,11.468521303258145,1.78554,11.468521303258145,1.73188,,,,,,,,,,,,
9.20226,1.35867,11.50609022556391,1.78704,11.50609022556391,1.73351,,,,,,,,,,,,
9.2323,1.35966,11.543659147869674,1.78848,11.543659147869674,1.73509,,,,,,,,,,,,
9.26234,1.36065,11.581228070175438,1.78991,11.581228070175438,1.73671,,,,,,,,,,,,
9.29238,1.36163,11.618796992481203,1.7914,11.618796992481203,1.73834,,,,,,,,,,,,
9.32242,1.36262,11.656365914786967,1.79283,11.656365914786967,1.73996,,,,,,,,,,,,
9.35246,1.36359,11.693934837092732,1.79425,11.693934837092732,1.74158,,,,,,,,,,,,
9.38251,1.36457,11.731503759398496,1.79573,11.731503759398496,1.74319,,,,,,,,,,,,
9.41255,1.36554,11.76907268170426,1.79714,11.76907268170426,1.7448,,,,,,,,,,,,
9.44259,1.36651,11.806641604010025,1.79855,11.806641604010025,1.74635,,,,,,,,,,,,
9.47263,1.36748,11.84421052631579,1.79996,11.84421052631579,1.74796,,,,,,,,,,,,
9.50267,1.36844,11.881779448621554,1.80142,11.881779448621554,1.74956,,,,,,,,,,,,
9.53271,1.3694,11.919348370927318,1.80282,11.919348370927318,1.75116,,,,,,,,,,,,
9.56275,1.37036,11.956917293233083,1.80422,11.956917293233083,1.75269,,,,,,,,,,,,
9.59279,1.37132,11.994486215538847,1.80561,11.994486215538847,1.75428,,,,,,,,,,,,
9.62283,1.37227,12.032055137844612,1.80706,12.032055137844612,1.75587,,,,,,,,,,,,
9.65287,1.37322,12.069624060150376,1.80845,12.069624060150376,1.75739,,,,,,,,,,,,
9.68291,1.37417,12.10719298245614,1.80983,12.10719298245614,1.75898,,,,,,,,,,,,
9.71295,1.37511,12.144761904761905,1.81121,12.144761904761905,1.76055,,,,,,,,,,,,
9.74299,1.37605,12.18233082706767,1.81258,12.18233082706767,1.76207,,,,,,,,,,,,
9.77303,1.37699,12.219899749373434,1.81401,12.219899749373434,1.76364,,,,,,,,,,,,
9.80307,1.37793,12.257468671679199,1.81538,12.257468671679199,1.76515,,,,,,,,,,,,
9.83311,1.37886,12.295037593984963,1.81674,12.295037593984963,1.76671,,,,,,,,,,,,
9.86315,1.37979,12.332606516290726,1.8181,12.332606516290726,1.76827,,,,,,,,,,,,
9.89319,1.38072,12.37017543859649,1.81946,12.37017543859649,1.76977,,,,,,,,,,,,
9.92323,1.38164,12.407744360902255,1.82082,12.407744360902255,1.77133,,,,,,,,,,,,
9.95327,1.38257,12.44531328320802,1.82222,12.44531328320802,1.77282,,,,,,,,,,,,
9.98331,1.38349,12.482882205513784,1.82357,12.482882205513784,1.77437,,,,,,,,,,,,
10.0133,1.38441,12.520451127819548,1.82491,12.520451127819548,1.77586,,,,,,,,,,,,
10.0434,1.38532,12.558020050125313,1.82625,12.558020050125313,1.7774,,,,,,,,,,,,
10.0734,1.38623,12.595588972431077,1.82759,12.595588972431077,1.77888,,,,,,,,,,,,
10.1035,1.38714,12.633157894736842,1.82893,12.633157894736842,1.78036,,,,,,,,,,,,
10.1335,1.38805,12.670726817042606,1.83026,12.670726817042606,1.78189,,,,,,,,,,,,
10.1635,1.38896,12.70829573934837,1.83158,12.70829573934837,1.78336,,,,,,,,,,,,
10.1936,1.38986,12.745864661654135,1.83291,12.745864661654135,1.78489,,,,,,,,,,,,
10.2236,1.39076,12.7834335839599,1.83423,12.7834335839599,1.78636,,,,,,,,,,,,
10.2537,1.39165,12.821002506265664,1.83554,12.821002506265664,1.78782,,,,,,,,,,,,
10.2837,1.39255,12.858571428571429,1.83686,12.858571428571429,1.78934,,,,,,,,,,,,
10.3137,1.39344,12.896140350877193,1.83817,12.896140350877193,1.79079,,,,,,,,,,,,
10.3438,1.39433,12.933709273182957,1.83948,12.933709273182957,1.79225,,,,,,,,,,,,
10.3738,1.39522,12.971278195488722,1.84078,12.971278195488722,1.7937,,,,,,,,,,,,
10.4039,1.3961,13.008847117794486,1.84208,13.008847117794486,1.7952,,,,,,,,,,,,
10.4339,1.39699,13.046416040100251,1.84338,13.046416040100251,1.79665,,,,,,,,,,,,
10.4639,1.39787,13.083984962406015,1.84467,13.083984962406015,1.79809,,,,,,,,,,,,
10.494,1.39875,13.12155388471178,1.84596,13.12155388471178,1.79953,,,,,,,,,,,,
10.524,1.39962,13.159122807017544,1.84725,13.159122807017544,1.80103,,,,,,,,,,,,
10.5541,1.40049,13.196691729323309,1.84854,13.196691729323309,1.80246,,,,,,,,,,,,
10.5841,1.40136,13.234260651629073,1.84982,13.234260651629073,1.80389,,,,,,,,,,,,
10.6141,1.40223,13.271829573934838,1.8511,13.271829573934838,1.80532,,,,,,,,,,,,
10.6442,1.4031,13.309398496240602,1.85237,13.309398496240602,1.80674,,,,,,,,,,,,
10.6742,1.40396,13.346967418546367,1.85365,13.346967418546367,1.80817,,,,,,,,,,,,
10.7043,1.40482,13.38453634085213,1.85492,13.38453634085213,1.80958,,,,,,,,,,,,
10.7343,1.40568,13.422105263157894,1.85618,13.422105263157894,1.81106,,,,,,,,,,,,
10.7643,1.40654,13.459674185463658,1.85745,13.459674185463658,1.81247,,,,,,,,,,,,
10.7944,1.4074,13.497243107769423,1.85871,13.497243107769423,1.81388,,,,,,,,,,,,
10.8244,1.40825,13.534812030075187,1.85997,13.534812030075187,1.81529,,,,,,,,,,,,
10.8545,1.4091,13.572380952380952,1.86122,13.572380952380952,1.8167,,,,,,,,,,,,
10.8845,1.40995,13.609949874686716,1.86242,13.609949874686716,1.8181,,,,,,,,,,,,
10.9145,1.41079,13.64751879699248,1.86366,13.64751879699248,1.8195,,,,,,,,,,,,
10.9446,1.41164,13.685087719298245,1.86491,13.685087719298245,1.8209,,,,,,,,,,,,
10.9746,1.41248,13.72265664160401,1.86615,13.72265664160401,1.8223,,,,,,,,,,,,
11.0047,1.41332,13.760225563909774,1.86739,13.760225563909774,1.82369,,,,,,,,,,,,
11.0347,1.41415,13.797794486215539,1.86863,13.797794486215539,1.82508,,,,,,,,,,,,
11.0647,1.41499,13.835363408521303,1.86987,13.835363408521303,1.82646,,,,,,,,,,,,
11.0948,1.41582,13.872932330827068,1.8711,13.872932330827068,1.82779,,,,,,,,,,,,
11.1248,1.41665,13.910501253132832,1.87227,13.910501253132832,1.82917,,,,,,,,,,,,
11.1549,1.41748,13.948070175438597,1.8735,13.948070175438597,1.83055,,,,,,,,,,,,
11.1849,1.41831,13.985639097744361,1.87472,13.985639097744361,1.83193,,,,,,,,,,,,
11.2149,1.41913,14.023208020050125,1.87594,14.023208020050125,1.8333,,,,,,,,,,,,
11.245,1.41995,14.06077694235589,1.87716,14.06077694235589,1.83467,,,,,,,,,,,,
11.275,1.42077,14.098345864661654,1.87831,14.098345864661654,1.83604,,,,,,,,,,,,
11.3051,1.42159,14.135914786967419,1.87953,14.135914786967419,1.83735,,,,,,,,,,,,
11.3351,1.4224,14.173483709273183,1.88074,14.173483709273183,1.83871,,,,,,,,,,,,
11.3652,1.42322,14.211052631578948,1.88194,14.211052631578948,1.84008,,,,,,,,,,,,
11.3952,1.42403,14.248621553884712,1.88315,14.248621553884712,1.84143,,,,,,,,,,,,
11.4252,1.42484,14.286190476190477,1.88429,14.286190476190477,1.84279,,,,,,,,,,,,
11.4553,1.42565,14.323759398496241,1.88549,14.323759398496241,1.84409,,,,,,,,,,,,
11.4853,1.42645,14.361328320802006,1.88669,14.361328320802006,1.84544,,,,,,,,,,,,
11.5154,1.42726,14.39889724310777,1.88788,14.39889724310777,1.84679,,,,,,,,,,,,
11.5454,1.42806,14.436466165413533,1.88901,14.436466165413533,1.84807,,,,,,,,,,,,
11.5754,1.42886,14.474035087719297,1.8902,14.474035087719297,1.84942,,,,,,,,,,,,
11.6055,1.42965,14.511604010025062,1.89138,14.511604010025062,1.85076,,,,,,,,,,,,
11.6355,1.43045,14.549172932330826,1.89251,14.549172932330826,1.85204,,,,,,,,,,,,
11.6656,1.43124,14.58674185463659,1.89369,14.58674185463659,1.85338,,,,,,,,,,,,
11.6956,1.43203,14.624310776942355,1.89487,14.624310776942355,1.85471,,,,,,,,,,,,
11.7256,1.43282,14.66187969924812,1.89604,14.66187969924812,1.85599,,,,,,,,,,,,
11.7557,1.43361,14.699448621553884,1.89716,14.699448621553884,1.85732,,,,,,,,,,,,
11.7857,1.4344,14.737017543859649,1.89833,14.737017543859649,1.85864,,,,,,,,,,,,
11.8158,1.43518,14.774586466165413,1.89949,14.774586466165413,1.85991,,,,,,,,,,,,
11.8458,1.43596,14.812155388471178,1.9006,14.812155388471178,1.86123,,,,,,,,,,,,
11.8758,1.43674,14.849724310776942,1.90176,14.849724310776942,1.86249,,,,,,,,,,,,
11.9059,1.43752,14.887293233082707,1.90292,14.887293233082707,1.86381,,,,,,,,,,,,
11.9359,1.4383,14.924862155388471,1.90402,14.924862155388471,1.86507,,,,,,,,,,,,
11.966,1.43907,14.962431077694236,1.90518,14.962431077694236,1.86638,,,,,,,,,,,,
11.996,1.43984,15.0,1.90633,15.0,1.86763,,,,,,,,,,,,
12.026,1.44061,,,,,,,,,,,,,,,,
12.0561,1.44138,,,,,,,,,,,,,,,,
12.0861,1.44215,,,,,,,,,,,,,,,,
12.1162,1.44292,,,,,,,,,,,,,,,,
12.1462,1.44368,,,,,,,,,,,,,,,,
12.1762,1.44444,,,,,,,,,,,,,,,,
12.2063,1.4452,,,,,,,,,,,,,,,,
12.2363,1.44596,,,,,,,,,,,,,,,,
12.2664,1.44671,,,,,,,,,,,,,,,,
12.2964,1.44747,,,,,,,,,,,,,,,,
12.3264,1.44822,,,,,,,,,,,,,,,,
12.3565,1.44897,,,,,,,,,,,,,,,,
12.3865,1.44972,,,,,,,,,,,,,,,,
12.4166,1.45047,,,,,,,,,,,,,,,,
12.4466,1.45121,,,,,,,,,,,,,,,,
12.4766,1.45195,,,,,,,,,,,,,,,,
12.5067,1.4527,,,,,,,,,,,,,,,,
12.5367,1.45344,,,,,,,,,,,,,,,,
12.5668,1.45418,,,,,,,,,,,,,,,,
12.5968,1.45491,,,,,,,,,,,,,,,,
12.6268,1.45565,,,,,,,,,,,,,,,,
12.6569,1.45638,,,,,,,,,,,,,,,,
12.6869,1.45711,,,,,,,,,,,,,,,,
12.717,1.45784,,,,,,,,,,,,,,,,
12.747,1.45857,,,,,,,,,,,,,,,,
12.777,1.4593,,,,,,,,,,,,,,,,
12.8071,1.46002,,,,,,,,,,,,,,,,
12.8371,1.46074,,,,,,,,,,,,,,,,
12.8672,1.46147,,,,,,,,,,,,,,,,
12.8972,1.46219,,,,,,,,,,,,,,,,
12.9272,1.4629,,,,,,,,,,,,,,,,
12.9573,1.46362,,,,,,,,,,,,,,,,
12.9873,1.46434,,,,,,,,,,,,,,,,
13.0174,1.46505,,,,,,,,,,,,,,,,
13.0474,1.46576,,,,,,,,,,,,,,,,
13.0774,1.46647,,,,,,,,,,,,,,,,
13.1075,1.46718,,,,,,,,,,,,,,,,
13.1375,1.46789,,,,,,,,,,,,,,,,
13.1676,1.46859,,,,,,,,,,,,,,,,
13.1976,1.4693,,,,,,,,,,,,,,,,
13.2276,1.47,,,,,,,,,,,,,,,,
13.2577,1.4707,,,,,,,,,,,,,,,,
13.2877,1.4714,,,,,,,,,,,,,,,,
13.3178,1.4721,,,,,,,,,,,,,,,,
13.3478,1.47279,,,,,,,,,,,,,,,,
13.3778,1.47349,,,,,,,,,,,,,,,,
13.4079,1.47418,,,,,,,,,,,,,,,,
13.4379,1.47487,,,,,,,,,,,,,,,,
13.468,1.47556,,,,,,,,,,,,,,,,
13.498,1.47625,,,,,,,,,,,,,,,,
13.528,1.47694,,,,,,,,,,,,,,,,
13.5581,1.47762,,,,,,,,,,,,,,,,
13.5881,1.47831,,,,,,,,,,,,,,,,
13.6182,1.47899,,,,,,,,,,,,,,,,
13.6482,1.47967,,,,,,,,,,,,,,,,
13.6782,1.48035,,,,,,,,,,,,,,,,
13.7083,1.48103,,,,,,,,,,,,,,,,
13.7383,1.4817,,,,,,,,,,,,,,,,
13.7684,1.48238,,,,,,,,,,,,,,,,
13.7984,1.48305,,,,,,,,,,,,,,,,
13.8284,1.48372,,,,,,,,,,,,,,,,
13.8585,1.48439,,,,,,,,,,,,,,,,
13.8885,1.48506,,,,,,,,,,,,,,,,
13.9186,1.48573,,,,,,,,,,,,,,,,
13.9486,1.4864,,,,,,,,,,,,,,,,
13.9786,1.48706,,,,,,,,,,,,,,,,
14.0087,1.48773,,,,,,,,,,,,,,,,
14.0387,1.48839,,,,,,,,,,,,,,,,
14.0688,1.48905,,,,,,,,,,,,,,,,
14.0988,1.48971,,,,,,,,,,,,,,,,
14.1288,1.49037,,,,,,,,,,,,,,,,
14.1589,1.49102,,,,,,,,,,,,,,,,
14.1889,1.49168,,,,,,,,,,,,,,,,
14.219,1.49233,,,,,,,,,,,,,,,,
14.249,1.49298,,,,,,,,,,,,,,,,
14.279,1.49364,,,,,,,,,,,,,,,,
14.3091,1.49429,,,,,,,,,,,,,,,,
14.3391,1.49493,,,,,,,,,,,,,,,,
14.3692,1.49558,,,,,,,,,,,,,,,,
14.3992,1.49623,,,,,,,,,,,,,,,,
14.4292,1.49687,,,,,,,,,,,,,,,,
14.4593,1.49751,,,,,,,,,,,,,,,,
14.4893,1.49816,,,,,,,,,,,,,,,,
14.5194,1.4988,,,,,,,,,,,,,,,,
14.5494,1.49944,,,,,,,,,,,,,,,,
14.5794,1.50007,,,,,,,,,,,,,,,,
14.6095,1.50071,,,,,,,,,,,,,,,,
14.6395,1.50134,,,,,,,,,,,,,,,,
14.6696,1.50198,,,,,,,,,,,,,,,,
14.6996,1.50261,,,,,,,,,,,,,,,,
14.7296,1.50324,,,,,,,,,,,,,,,,
14.7597,1.50387,,,,,,,,,,,,,,,,
14.7897,1.5045,,,,,,,,,,,,,,,,
14.8198,1.50513,,,,,,,,,,,,,,,,
14.8498,1.50575,,,,,,,,,,,,,,,,
14.8798,1.50638,,,,,,,,,,,,,,,,
14.9099,1.507,,,,,,,,,,,,,,,,
14.9399,1.50763,,,,,,,,,,,,,,,,
14.97,1.50825,,,,,,,,,,,,,,,,
15.0,1.50887,,,,,,,,,,,,,,,,
